"\"MU\",\"2202109\",\"Campinas do Piauí (PI)\",\"43993\",\"47867\",\"52413\",\"57496\""
"\"MU\",\"2202117\",\"Campo Alegre do Fidalgo (PI)\",\"37818\",\"42199\",\"47338\",\"51371\""
"\"MU\",\"2202133\",\"Campo Grande do Piauí (PI)\",\"57382\",\"52606\",\"63116\",\"62135\""
"\"MU\",\"2202174\",\"Campo Largo do Piauí (PI)\",\"49787\",\"49011\",\"52036\",\"56554\""
"\"MU\",\"2202208\",\"Campo Maior (PI)\",\"610929\",\"634076\",\"659068\",\"705863\""
"\"MU\",\"2202251\",\"Canavieira (PI)\",\"31407\",\"34459\",\"39107\",\"41948\""
"\"MU\",\"2202307\",\"Canto do Buriti (PI)\",\"221885\",\"234422\",\"261974\",\"271388\""
"\"MU\",\"2202406\",\"Capitão de Campos (PI)\",\"92694\",\"93753\",\"98520\",\"106410\""
"\"MU\",\"2202455\",\"Capitão Gervásio Oliveira (PI)\",\"33208\",\"34753\",\"38977\",\"43675\""
"\"MU\",\"2202505\",\"Caracol (PI)\",\"79651\",\"84920\",\"102836\",\"97485\""
"\"MU\",\"2202539\",\"Caraúbas do Piauí (PI)\",\"47389\",\"50419\",\"55080\",\"57437\""
"\"MU\",\"2202554\",\"Caridade do Piauí (PI)\",\"39083\",\"41478\",\"50196\",\"50031\""
"\"MU\",\"2202604\",\"Castelo do Piauí (PI)\",\"175659\",\"178258\",\"186224\",\"202443\""
"\"MU\",\"2202653\",\"Caxingó (PI)\",\"46255\",\"47447\",\"50234\",\"53140\""
"\"MU\",\"2202703\",\"Cocal (PI)\",\"221596\",\"234172\",\"252850\",\"272767\""
"\"MU\",\"2202711\",\"Cocal de Telha (PI)\",\"40057\",\"43630\",\"44082\",\"46961\""
"\"MU\",\"2202729\",\"Cocal dos Alves (PI)\",\"47250\",\"50683\",\"54412\",\"56960\""
"\"MU\",\"2202737\",\"Coivaras (PI)\",\"32147\",\"33818\",\"38878\",\"37708\""
"\"MU\",\"2202752\",\"Colônia do Gurguéia (PI)\",\"59512\",\"60728\",\"63539\",\"70559\""
"\"MU\",\"2202778\",\"Colônia do Piauí (PI)\",\"55382\",\"57681\",\"62545\",\"68111\""
"\"MU\",\"2202802\",\"Conceição do Canindé (PI)\",\"49288\",\"50761\",\"59520\",\"60446\""
"\"MU\",\"2202851\",\"Coronel José Dias (PI)\",\"35236\",\"39066\",\"43845\",\"40760\""
"\"MU\",\"2202901\",\"Corrente (PI)\",\"453515\",\"450232\",\"516015\",\"680693\""
"\"MU\",\"2203008\",\"Cristalândia do Piauí (PI)\",\"56685\",\"64626\",\"69091\",\"75069\""
"\"MU\",\"2203107\",\"Cristino Castro (PI)\",\"101808\",\"110914\",\"113903\",\"121550\""
"\"MU\",\"2203206\",\"Curimatá (PI)\",\"101787\",\"110902\",\"121756\",\"141390\""
"\"MU\",\"2203230\",\"Currais (PI)\",\"272086\",\"199742\",\"329609\",\"409013\""
"\"MU\",\"2203255\",\"Curralinhos (PI)\",\"30495\",\"31552\",\"34850\",\"39660\""
"\"MU\",\"2203271\",\"Curral Novo do Piauí (PI)\",\"71196\",\"58602\",\"65306\",\"78394\""
"\"MU\",\"2203305\",\"Demerval Lobão (PI)\",\"168785\",\"188692\",\"196310\",\"211639\""
"\"MU\",\"2203354\",\"Dirceu Arcoverde (PI)\",\"51675\",\"57889\",\"62126\",\"67492\""
"\"MU\",\"2203404\",\"Dom Expedito Lopes (PI)\",\"74813\",\"77318\",\"78829\",\"78045\""
"\"MU\",\"2203420\",\"Domingos Mourão (PI)\",\"33775\",\"35593\",\"41668\",\"46532\""
"\"MU\",\"2203453\",\"Dom Inocêncio (PI)\",\"61120\",\"65949\",\"96045\",\"164346\""
"\"MU\",\"2203503\",\"Elesbão Veloso (PI)\",\"138363\",\"151022\",\"152702\",\"164731\""
"\"MU\",\"2203602\",\"Eliseu Martins (PI)\",\"44705\",\"50233\",\"51582\",\"55592\""
"\"MU\",\"2203701\",\"Esperantina (PI)\",\"374921\",\"407186\",\"432931\",\"456546\""
"\"MU\",\"2203750\",\"Fartura do Piauí (PI)\",\"30568\",\"39410\",\"42078\",\"46774\""
"\"MU\",\"2203800\",\"Flores do Piauí (PI)\",\"37572\",\"40044\",\"44102\",\"48120\""
"\"MU\",\"2203859\",\"Floresta do Piauí (PI)\",\"21555\",\"22023\",\"24381\",\"25258\""
"\"MU\",\"2203909\",\"Floriano (PI)\",\"1104254\",\"1198895\",\"1310020\",\"1469174\""
"\"MU\",\"2204006\",\"Francinópolis (PI)\",\"38819\",\"39794\",\"41649\",\"44797\""
"\"MU\",\"2204105\",\"Francisco Ayres (PI)\",\"38524\",\"38371\",\"42582\",\"46763\""
"\"MU\",\"2204154\",\"Francisco Macedo (PI)\",\"29896\",\"32164\",\"34745\",\"32841\""
"\"MU\",\"2204204\",\"Francisco Santos (PI)\",\"70155\",\"77331\",\"82914\",\"83027\""
"\"MU\",\"2204303\",\"Fronteiras (PI)\",\"100934\",\"111291\",\"118307\",\"112454\""
"\"MU\",\"2204352\",\"Geminiano (PI)\",\"46975\",\"49930\",\"56312\",\"59253\""
"\"MU\",\"2204402\",\"Gilbués (PI)\",\"226265\",\"258399\",\"306922\",\"416894\""
"\"MU\",\"2204501\",\"Guadalupe (PI)\",\"741138\",\"584389\",\"552496\",\"637192\""
"\"MU\",\"2204550\",\"Guaribas (PI)\",\"33478\",\"33822\",\"42452\",\"45099\""
"\"MU\",\"2204600\",\"Hugo Napoleão (PI)\",\"29637\",\"30008\",\"31901\",\"34066\""
"\"MU\",\"2204659\",\"Ilha Grande (PI)\",\"72841\",\"76153\",\"80050\",\"119725\""
"\"MU\",\"2204709\",\"Inhuma (PI)\",\"137128\",\"142510\",\"152854\",\"163624\""
"\"MU\",\"2204808\",\"Ipiranga do Piauí (PI)\",\"72048\",\"75289\",\"79805\",\"82417\""
"\"MU\",\"2204907\",\"Isaías Coelho (PI)\",\"62744\",\"67209\",\"79906\",\"80798\""
"\"MU\",\"2205003\",\"Itainópolis (PI)\",\"88746\",\"97973\",\"103985\",\"108192\""
"\"MU\",\"2205102\",\"Itaueira (PI)\",\"110086\",\"116716\",\"127608\",\"131853\""
"\"MU\",\"2205151\",\"Jacobina do Piauí (PI)\",\"48609\",\"52968\",\"58623\",\"69064\""
"\"MU\",\"2205201\",\"Jaicós (PI)\",\"171645\",\"176179\",\"193502\",\"191771\""
"\"MU\",\"2205250\",\"Jardim do Mulato (PI)\",\"29928\",\"31330\",\"34788\",\"39632\""
"\"MU\",\"2205276\",\"Jatobá do Piauí (PI)\",\"42491\",\"44977\",\"51511\",\"58747\""
"\"MU\",\"2205300\",\"Jerumenha (PI)\",\"43544\",\"51056\",\"48022\",\"63528\""
"\"MU\",\"2205359\",\"João Costa (PI)\",\"27247\",\"55088\",\"64082\",\"69289\""
"\"MU\",\"2205409\",\"Joaquim Pires (PI)\",\"96672\",\"104115\",\"107278\",\"118894\""
"\"MU\",\"2205458\",\"Joca Marques (PI)\",\"38677\",\"41290\",\"44858\",\"46226\""
"\"MU\",\"2205508\",\"José de Freitas (PI)\",\"349798\",\"369453\",\"379057\",\"390718\""
"\"MU\",\"2205516\",\"Juazeiro do Piauí (PI)\",\"47896\",\"49470\",\"60572\",\"56058\""
"\"MU\",\"2205524\",\"Júlio Borges (PI)\",\"43184\",\"61530\",\"73994\",\"80794\""
"\"MU\",\"2205532\",\"Jurema (PI)\",\"40468\",\"40768\",\"42988\",\"43566\""
"\"MU\",\"2205540\",\"Lagoinha do Piauí (PI)\",\"22299\",\"24643\",\"37321\",\"40519\""
"\"MU\",\"2205557\",\"Lagoa Alegre (PI)\",\"62764\",\"66857\",\"73116\",\"77314\""
"\"MU\",\"2205565\",\"Lagoa do Barro do Piauí (PI)\",\"176848\",\"445639\",\"351512\",\"534683\""
"\"MU\",\"2205573\",\"Lagoa de São Francisco (PI)\",\"45126\",\"50293\",\"52984\",\"54980\""
"\"MU\",\"2205581\",\"Lagoa do Piauí (PI)\",\"50007\",\"54443\",\"66658\",\"75615\""
"\"MU\",\"2205599\",\"Lagoa do Sítio (PI)\",\"42398\",\"43317\",\"45727\",\"48595\""
"\"MU\",\"2205607\",\"Landri Sales (PI)\",\"77664\",\"77063\",\"87623\",\"109799\""
"\"MU\",\"2205706\",\"Luís Correia (PI)\",\"305976\",\"332918\",\"347609\",\"378697\""
"\"MU\",\"2205805\",\"Luzilândia (PI)\",\"206317\",\"216492\",\"222359\",\"241221\""
"\"MU\",\"2205854\",\"Madeiro (PI)\",\"53523\",\"57802\",\"64411\",\"75141\""
"\"MU\",\"2205904\",\"Manoel Emídio (PI)\",\"42090\",\"50992\",\"53471\",\"54807\""
"\"MU\",\"2205953\",\"Marcolândia (PI)\",\"69518\",\"87544\",\"153090\",\"198352\""
"\"MU\",\"2206001\",\"Marcos Parente (PI)\",\"41780\",\"44984\",\"47921\",\"54884\""
"\"MU\",\"2206050\",\"Massapê do Piauí (PI)\",\"42106\",\"45762\",\"52917\",\"52130\""
"\"MU\",\"2206100\",\"Matias Olímpio (PI)\",\"77107\",\"83432\",\"90360\",\"95555\""
"\"MU\",\"2206209\",\"Miguel Alves (PI)\",\"238636\",\"260075\",\"280386\",\"312819\""
"\"MU\",\"2206308\",\"Miguel Leão (PI)\",\"16537\",\"16858\",\"21596\",\"23604\""
"\"MU\",\"2206357\",\"Milton Brandão (PI)\",\"46941\",\"50060\",\"54471\",\"53563\""
"\"MU\",\"2206407\",\"Monsenhor Gil (PI)\",\"94013\",\"92069\",\"108321\",\"127469\""
"\"MU\",\"2206506\",\"Monsenhor Hipólito (PI)\",\"62950\",\"66593\",\"90017\",\"72882\""
"\"MU\",\"2206605\",\"Monte Alegre do Piauí (PI)\",\"196077\",\"168812\",\"249657\",\"298089\""
"\"MU\",\"2206654\",\"Morro Cabeça no Tempo (PI)\",\"31609\",\"33867\",\"35842\",\"39152\""
"\"MU\",\"2206670\",\"Morro do Chapéu do Piauí (PI)\",\"47198\",\"52292\",\"58910\",\"62450\""
"\"MU\",\"2206696\",\"Murici dos Portelas (PI)\",\"67298\",\"66490\",\"70558\",\"74909\""
"\"MU\",\"2206704\",\"Nazaré do Piauí (PI)\",\"54054\",\"60082\",\"64598\",\"67046\""
"\"MU\",\"2206720\",\"Nazária (PI)\",\"87116\",\"84192\",\"96020\",\"94817\""
"\"MU\",\"2206753\",\"Nossa Senhora de Nazaré (PI)\",\"38051\",\"39757\",\"42523\",\"47885\""
"\"MU\",\"2206803\",\"Nossa Senhora dos Remédios (PI)\",\"68953\",\"70976\",\"74638\",\"78547\""
"\"MU\",\"2206902\",\"Novo Oriente do Piauí (PI)\",\"45822\",\"50034\",\"53133\",\"58172\""
"\"MU\",\"2206951\",\"Novo Santo Antônio (PI)\",\"24022\",\"25570\",\"28179\",\"31237\""
"\"MU\",\"2207009\",\"Oeiras (PI)\",\"441039\",\"481876\",\"538556\",\"584373\""
"\"MU\",\"2207108\",\"Olho D'Água do Piauí (PI)\",\"20204\",\"23544\",\"26002\",\"28731\""
"\"MU\",\"2207207\",\"Padre Marcos (PI)\",\"59670\",\"62577\",\"74804\",\"73909\""
"\"MU\",\"2207306\",\"Paes Landim (PI)\",\"38346\",\"41486\",\"43188\",\"44249\""
"\"MU\",\"2207355\",\"Pajeú do Piauí (PI)\",\"35370\",\"38690\",\"48853\",\"52581\""
"\"MU\",\"2207405\",\"Palmeira do Piauí (PI)\",\"70832\",\"88477\",\"129020\",\"141457\""
"\"MU\",\"2207504\",\"Palmeirais (PI)\",\"105944\",\"115457\",\"125159\",\"138692\""
"\"MU\",\"2207553\",\"Paquetá (PI)\",\"34542\",\"35415\",\"41897\",\"44237\""
"\"MU\",\"2207603\",\"Parnaguá (PI)\",\"89973\",\"96175\",\"113667\",\"119215\""
"\"MU\",\"2207702\",\"Parnaíba (PI)\",\"2325059\",\"2625553\",\"2611434\",\"2968947\""
"\"MU\",\"2207751\",\"Passagem Franca do Piauí (PI)\",\"35436\",\"38226\",\"41460\",\"48758\""
"\"MU\",\"2207777\",\"Patos do Piauí (PI)\",\"48628\",\"52564\",\"57030\",\"64629\""
"\"MU\",\"2207793\",\"Pau D'Arco do Piauí (PI)\",\"27193\",\"29440\",\"31697\",\"33612\""
"\"MU\",\"2207801\",\"Paulistana (PI)\",\"205700\",\"221361\",\"252235\",\"267709\""
"\"MU\",\"2207850\",\"Pavussu (PI)\",\"29984\",\"31459\",\"35504\",\"37693\""
"\"MU\",\"2207900\",\"Pedro II (PI)\",\"320879\",\"343480\",\"356419\",\"386275\""
"\"MU\",\"2207934\",\"Pedro Laurentino (PI)\",\"24603\",\"24398\",\"27381\",\"31322\""
"\"MU\",\"2207959\",\"Nova Santa Rita (PI)\",\"36387\",\"39022\",\"44012\",\"43931\""
"\"MU\",\"2208007\",\"Picos (PI)\",\"1517796\",\"1668488\",\"1758645\",\"1940259\""
"\"MU\",\"2208106\",\"Pimenteiras (PI)\",\"85801\",\"98070\",\"104389\",\"106973\""
"\"MU\",\"2208205\",\"Pio IX (PI)\",\"173934\",\"181913\",\"207260\",\"202627\""
"\"MU\",\"2208304\",\"Piracuruca (PI)\",\"281075\",\"314114\",\"335082\",\"363522\""
"\"MU\",\"2208403\",\"Piripiri (PI)\",\"718548\",\"775097\",\"903368\",\"916771\""
"\"MU\",\"2208502\",\"Porto (PI)\",\"90708\",\"93054\",\"101795\",\"118547\""
"\"MU\",\"2208551\",\"Porto Alegre do Piauí (PI)\",\"22741\",\"25069\",\"28847\",\"39212\""
"\"MU\",\"2208601\",\"Prata do Piauí (PI)\",\"24620\",\"25126\",\"27297\",\"27584\""
"\"MU\",\"2208650\",\"Queimada Nova (PI)\",\"75029\",\"88698\",\"119598\",\"253485\""
"\"MU\",\"2208700\",\"Redenção do Gurguéia (PI)\",\"73854\",\"79130\",\"87293\",\"97930\""
"\"MU\",\"2208809\",\"Regeneração (PI)\",\"185043\",\"175538\",\"218201\",\"264514\""
"\"MU\",\"2208858\",\"Riacho Frio (PI)\",\"37432\",\"40450\",\"44378\",\"46279\""
"\"MU\",\"2208874\",\"Ribeira do Piauí (PI)\",\"229984\",\"226864\",\"185657\",\"217390\""
"\"MU\",\"2208908\",\"Ribeiro Gonçalves (PI)\",\"399050\",\"317266\",\"461223\",\"695855\""
"\"MU\",\"2209005\",\"Rio Grande do Piauí (PI)\",\"50379\",\"53902\",\"57168\",\"61491\""
"\"MU\",\"2209104\",\"Santa Cruz do Piauí (PI)\",\"53011\",\"56346\",\"61612\",\"61011\""
"\"MU\",\"2209153\",\"Santa Cruz dos Milagres (PI)\",\"34846\",\"37236\",\"41415\",\"45472\""
"\"MU\",\"2209203\",\"Santa Filomena (PI)\",\"322466\",\"314127\",\"498743\",\"615987\""
"\"MU\",\"2209302\",\"Santa Luz (PI)\",\"47512\",\"53270\",\"56392\",\"62480\""
"\"MU\",\"2209351\",\"Santana do Piauí (PI)\",\"35555\",\"35995\",\"39168\",\"40807\""
"\"MU\",\"2209377\",\"Santa Rosa do Piauí (PI)\",\"36934\",\"41750\",\"46466\",\"50228\""
"\"MU\",\"2209401\",\"Santo Antônio de Lisboa (PI)\",\"61210\",\"64131\",\"71695\",\"71849\""
"\"MU\",\"2209450\",\"Santo Antônio dos Milagres (PI)\",\"14127\",\"15474\",\"16740\",\"18051\""
"\"MU\",\"2209500\",\"Santo Inácio do Piauí (PI)\",\"31540\",\"33638\",\"37600\",\"40377\""
"\"MU\",\"2209559\",\"São Braz do Piauí (PI)\",\"32199\",\"33905\",\"40275\",\"39471\""
"\"MU\",\"2209609\",\"São Félix do Piauí (PI)\",\"27496\",\"29205\",\"30952\",\"32116\""
"\"MU\",\"2209658\",\"São Francisco de Assis do Piauí (PI)\",\"42321\",\"48034\",\"52643\",\"55545\""
"\"MU\",\"2209708\",\"São Francisco do Piauí (PI)\",\"50842\",\"52669\",\"56606\",\"58406\""
"\"MU\",\"2209757\",\"São Gonçalo do Gurguéia (PI)\",\"32271\",\"48017\",\"53774\",\"54607\""
"\"MU\",\"2209807\",\"São Gonçalo do Piauí (PI)\",\"42045\",\"45105\",\"50796\",\"56735\""
"\"MU\",\"2209856\",\"São João da Canabrava (PI)\",\"36046\",\"41389\",\"46888\",\"49321\""
"\"MU\",\"2209872\",\"São João da Fronteira (PI)\",\"47047\",\"49592\",\"57407\",\"60925\""
"\"MU\",\"2209906\",\"São João da Serra (PI)\",\"50049\",\"52625\",\"59565\",\"59723\""
"\"MU\",\"2209955\",\"São João da Varjota (PI)\",\"30370\",\"31417\",\"34402\",\"36648\""
"\"MU\",\"2209971\",\"São João do Arraial (PI)\",\"51822\",\"56360\",\"62413\",\"68235\""
"\"MU\",\"2210003\",\"São João do Piauí (PI)\",\"228714\",\"341871\",\"448100\",\"426951\""
"\"MU\",\"2210052\",\"São José do Divino (PI)\",\"49105\",\"50567\",\"55966\",\"63753\""
"\"MU\",\"2210102\",\"São José do Peixe (PI)\",\"33917\",\"35952\",\"39540\",\"42836\""
"\"MU\",\"2210201\",\"São José do Piauí (PI)\",\"57382\",\"61055\",\"68054\",\"68075\""
"\"MU\",\"2210300\",\"São Julião (PI)\",\"47826\",\"51222\",\"57801\",\"59534\""
"\"MU\",\"2210359\",\"São Lourenço do Piauí (PI)\",\"32747\",\"35698\",\"40637\",\"45315\""
"\"MU\",\"2210375\",\"São Luis do Piauí (PI)\",\"19124\",\"21836\",\"24841\",\"25332\""
"\"MU\",\"2210383\",\"São Miguel da Baixa Grande (PI)\",\"21933\",\"23399\",\"25349\",\"27272\""
"\"MU\",\"2210391\",\"São Miguel do Fidalgo (PI)\",\"22824\",\"25377\",\"52349\",\"47464\""
"\"MU\",\"2210409\",\"São Miguel do Tapuio (PI)\",\"133008\",\"139950\",\"150600\",\"163378\""
"\"MU\",\"2210508\",\"São Pedro do Piauí (PI)\",\"104412\",\"115369\",\"118795\",\"134821\""
"\"MU\",\"2210607\",\"São Raimundo Nonato (PI)\",\"448349\",\"493420\",\"544992\",\"566178\""
"\"MU\",\"2210623\",\"Sebastião Barros (PI)\",\"38285\",\"38448\",\"41734\",\"46712\""
"\"MU\",\"2210631\",\"Sebastião Leal (PI)\",\"148952\",\"107410\",\"175971\",\"255415\""
"\"MU\",\"2210656\",\"Sigefredo Pacheco (PI)\",\"65284\",\"69317\",\"75579\",\"78161\""
"\"MU\",\"2210706\",\"Simões (PI)\",\"259421\",\"254299\",\"284849\",\"434444\""
"\"MU\",\"2210805\",\"Simplício Mendes (PI)\",\"142240\",\"179019\",\"168913\",\"182823\""
"\"MU\",\"2210904\",\"Socorro do Piauí (PI)\",\"31866\",\"35459\",\"40739\",\"41067\""
"\"MU\",\"2210938\",\"Sussuapara (PI)\",\"55341\",\"65564\",\"73054\",\"76888\""
"\"MU\",\"2210953\",\"Tamboril do Piauí (PI)\",\"24344\",\"25807\",\"29914\",\"30388\""
"\"MU\",\"2210979\",\"Tanque do Piauí (PI)\",\"26886\",\"28628\",\"32903\",\"33181\""
"\"MU\",\"2211001\",\"Teresina (PI)\",\"20968077\",\"22007482\",\"21608861\",\"23895231\""
"\"MU\",\"2211100\",\"União (PI)\",\"365652\",\"398717\",\"407096\",\"420316\""
"\"MU\",\"2211209\",\"Uruçuí (PI)\",\"1702960\",\"1467236\",\"1912244\",\"2815208\""
"\"MU\",\"2211308\",\"Valença do Piauí (PI)\",\"239087\",\"259904\",\"262551\",\"289656\""
"\"MU\",\"2211357\",\"Várzea Branca (PI)\",\"37445\",\"38812\",\"46390\",\"44540\""
"\"MU\",\"2211407\",\"Várzea Grande (PI)\",\"32650\",\"35449\",\"39937\",\"40995\""
"\"MU\",\"2211506\",\"Vera Mendes (PI)\",\"25816\",\"27014\",\"29865\",\"31077\""
"\"MU\",\"2211605\",\"Vila Nova do Piauí (PI)\",\"29805\",\"30395\",\"35310\",\"37035\""
"\"MU\",\"2211704\",\"Wall Ferraz (PI)\",\"34038\",\"33832\",\"37450\",\"38008\""
"\"MU\",\"2300101\",\"Abaiara (CE)\",\"87933\",\"94460\",\"108505\",\"117971\""
"\"MU\",\"2300150\",\"Acarape (CE)\",\"125559\",\"142409\",\"155396\",\"179994\""
"\"MU\",\"2300200\",\"Acaraú (CE)\",\"567089\",\"708010\",\"838948\",\"1020201\""
"\"MU\",\"2300309\",\"Acopiara (CE)\",\"389055\",\"462562\",\"515638\",\"564520\""
"\"MU\",\"2300408\",\"Aiuaba (CE)\",\"112897\",\"129382\",\"151775\",\"151596\""
"\"MU\",\"2300507\",\"Alcântaras (CE)\",\"76963\",\"81663\",\"91576\",\"98202\""
"\"MU\",\"2300606\",\"Altaneira (CE)\",\"51200\",\"58420\",\"65822\",\"74654\""
"\"MU\",\"2300705\",\"Alto Santo (CE)\",\"155351\",\"182898\",\"209108\",\"232268\""
"\"MU\",\"2300754\",\"Amontada (CE)\",\"439712\",\"516670\",\"536471\",\"665472\""
"\"MU\",\"2300804\",\"Antonina do Norte (CE)\",\"54721\",\"64406\",\"68907\",\"78953\""
"\"MU\",\"2300903\",\"Apuiarés (CE)\",\"104223\",\"113872\",\"112397\",\"120978\""
"\"MU\",\"2301000\",\"Aquiraz (CE)\",\"1932049\",\"2632144\",\"3375728\",\"3854310\""
"\"MU\",\"2301109\",\"Aracati (CE)\",\"1137552\",\"1406372\",\"1479940\",\"1706691\""
"\"MU\",\"2301208\",\"Aracoiaba (CE)\",\"200079\",\"229871\",\"262020\",\"266422\""
"\"MU\",\"2301257\",\"Ararendá (CE)\",\"80503\",\"84732\",\"88851\",\"106784\""
"\"MU\",\"2301307\",\"Araripe (CE)\",\"149593\",\"170052\",\"190607\",\"207982\""
"\"MU\",\"2301406\",\"Aratuba (CE)\",\"131893\",\"125472\",\"157991\",\"151645\""
"\"MU\",\"2301505\",\"Arneiroz (CE)\",\"55550\",\"58792\",\"66320\",\"70224\""
"\"MU\",\"2301604\",\"Assaré (CE)\",\"167912\",\"196575\",\"273547\",\"237259\""
"\"MU\",\"2301703\",\"Aurora (CE)\",\"190049\",\"209641\",\"214720\",\"216792\""
"\"MU\",\"2301802\",\"Baixio (CE)\",\"57803\",\"55414\",\"64557\",\"67541\""
"\"MU\",\"2301851\",\"Banabuiú (CE)\",\"163626\",\"183515\",\"209737\",\"260031\""
"\"MU\",\"2301901\",\"Barbalha (CE)\",\"873316\",\"1057319\",\"1198003\",\"1345205\""
"\"MU\",\"2301950\",\"Barreira (CE)\",\"161614\",\"183368\",\"206859\",\"240016\""
"\"MU\",\"2302008\",\"Barro (CE)\",\"177370\",\"194427\",\"223902\",\"242027\""
"\"MU\",\"2302057\",\"Barroquinha (CE)\",\"102923\",\"110078\",\"123789\",\"133335\""
"\"MU\",\"2302107\",\"Baturité (CE)\",\"339485\",\"390763\",\"417281\",\"448272\""
"\"MU\",\"2302206\",\"Beberibe (CE)\",\"745425\",\"873849\",\"956497\",\"1059006\""
"\"MU\",\"2302305\",\"Bela Cruz (CE)\",\"244724\",\"268137\",\"268264\",\"322244\""
"\"MU\",\"2302404\",\"Boa Viagem (CE)\",\"395707\",\"469723\",\"508266\",\"539218\""
"\"MU\",\"2302503\",\"Brejo Santo (CE)\",\"515259\",\"677365\",\"709051\",\"817034\""
"\"MU\",\"2302602\",\"Camocim (CE)\",\"589611\",\"718819\",\"737463\",\"839500\""
"\"MU\",\"2302701\",\"Campos Sales (CE)\",\"201810\",\"267501\",\"309895\",\"292357\""
"\"MU\",\"2302800\",\"Canindé (CE)\",\"655467\",\"888885\",\"882668\",\"911356\""
"\"MU\",\"2302909\",\"Capistrano (CE)\",\"178074\",\"154909\",\"190414\",\"176809\""
"\"MU\",\"2303006\",\"Caridade (CE)\",\"129629\",\"154519\",\"181529\",\"186169\""
"\"MU\",\"2303105\",\"Cariré (CE)\",\"155243\",\"163447\",\"175185\",\"193105\""
"\"MU\",\"2303204\",\"Caririaçu (CE)\",\"205795\",\"209969\",\"248330\",\"253127\""
"\"MU\",\"2303303\",\"Cariús (CE)\",\"141766\",\"144539\",\"164688\",\"180984\""
"\"MU\",\"2303402\",\"Carnaubal (CE)\",\"121779\",\"131300\",\"153577\",\"166772\""
"\"MU\",\"2303501\",\"Cascavel (CE)\",\"751069\",\"919612\",\"958315\",\"1074377\""
"\"MU\",\"2303600\",\"Catarina (CE)\",\"121876\",\"118973\",\"139921\",\"154108\""
"\"MU\",\"2303659\",\"Catunda (CE)\",\"82305\",\"113083\",\"104550\",\"112081\""
"\"MU\",\"2303709\",\"Caucaia (CE)\",\"5069517\",\"6915884\",\"7171082\",\"10414373\""
"\"MU\",\"2303808\",\"Cedro (CE)\",\"186986\",\"205687\",\"224930\",\"247325\""
"\"MU\",\"2303907\",\"Chaval (CE)\",\"84012\",\"95474\",\"101907\",\"110318\""
"\"MU\",\"2303931\",\"Choró (CE)\",\"82146\",\"124553\",\"176741\",\"178989\""
"\"MU\",\"2303956\",\"Chorozinho (CE)\",\"357096\",\"287660\",\"337759\",\"260273\""
"\"MU\",\"2304004\",\"Coreaú (CE)\",\"151088\",\"175912\",\"191954\",\"225090\""
"\"MU\",\"2304103\",\"Crateús (CE)\",\"700368\",\"852098\",\"893115\",\"952649\""
"\"MU\",\"2304202\",\"Crato (CE)\",\"1377807\",\"1759506\",\"1723583\",\"1871587\""
"\"MU\",\"2304236\",\"Croatá (CE)\",\"142075\",\"179296\",\"206457\",\"224437\""
"\"MU\",\"2304251\",\"Cruz (CE)\",\"228764\",\"285697\",\"291984\",\"372662\""
"\"MU\",\"2304269\",\"Deputado Irapuan Pinheiro (CE)\",\"63751\",\"73557\",\"88184\",\"100883\""
"\"MU\",\"2304277\",\"Ereré (CE)\",\"52201\",\"57429\",\"67199\",\"80690\""
"\"MU\",\"2304285\",\"Eusébio (CE)\",\"2474145\",\"3188297\",\"3188942\",\"3577747\""
"\"MU\",\"2304301\",\"Farias Brito (CE)\",\"159465\",\"188454\",\"209396\",\"202248\""
"\"MU\",\"2304350\",\"Forquilha (CE)\",\"189924\",\"226039\",\"249689\",\"304957\""
"\"MU\",\"2304400\",\"Fortaleza (CE)\",\"66381302\",\"67401430\",\"64821582\",\"73436128\""
"\"MU\",\"2304459\",\"Fortim (CE)\",\"162009\",\"205358\",\"233206\",\"312460\""
"\"MU\",\"2304509\",\"Frecheirinha (CE)\",\"256854\",\"268383\",\"235397\",\"275921\""
"\"MU\",\"2304608\",\"General Sampaio (CE)\",\"58853\",\"69603\",\"77787\",\"86963\""
"\"MU\",\"2304657\",\"Graça (CE)\",\"104754\",\"105941\",\"117404\",\"129711\""
"\"MU\",\"2304707\",\"Granja (CE)\",\"375808\",\"394753\",\"441906\",\"469407\""
"\"MU\",\"2304806\",\"Granjeiro (CE)\",\"43186\",\"45073\",\"47139\",\"51337\""
"\"MU\",\"2304905\",\"Groaíras (CE)\",\"80715\",\"87569\",\"96134\",\"110755\""
"\"MU\",\"2304954\",\"Guaiúba (CE)\",\"204238\",\"203660\",\"217581\",\"231993\""
"\"MU\",\"2305001\",\"Guaraciaba do Norte (CE)\",\"479711\",\"558824\",\"639798\",\"669209\""
"\"MU\",\"2305100\",\"Guaramiranga (CE)\",\"60452\",\"75218\",\"71340\",\"80396\""
"\"MU\",\"2305209\",\"Hidrolândia (CE)\",\"147647\",\"153196\",\"169390\",\"185025\""
"\"MU\",\"2305233\",\"Horizonte (CE)\",\"1700086\",\"1702284\",\"1741190\",\"2117193\""
"\"MU\",\"2305266\",\"Ibaretama (CE)\",\"95630\",\"108664\",\"124442\",\"132265\""
"\"MU\",\"2305308\",\"Ibiapina (CE)\",\"284155\",\"312411\",\"337652\",\"348540\""
"\"MU\",\"2305332\",\"Ibicuitinga (CE)\",\"89085\",\"101006\",\"113109\",\"124951\""
